video_id,path,duration
1776,/root/bucket1/babouche-footwears-long.mp4,43
1297,/media/guanazolos-suburbanized-short.mp4,14
1047,/videos/2020-02-01/guanazolos-suburbanized-long.mp4,34
1887,/root/bucket2/remanences-croquignole-short.mp4,21
1002,/videos/2020-02-02/remanences-croquignole-long.mp4,29
531,/media/triggering-lassitude-short.mp4,20
1666,/videos/2020-02-03/triggering-lassitude-long.mp4,47
816,/root/bucket4/henges-thatness-short.mp4,8
336,/videos/2020-02-02/henges-thatness-long.mp4,40
804,/videos/2020-02-01/bigfoots-epispore-short.mp4,25
1661,/videos/2020-02-01/bigfoots-epispore-long.mp4,58
1600,/videos/2020-02-04/forlana-demivolte-short.mp4,10
892,/videos/2020-02-01/forlana-demivolte-long.mp4,25
305,/videos/2020-02-04/cystitides-protoxids-short.mp4,28
1130,/root/bucket5/cystitides-protoxids-long.mp4,54
91,/videos/2020-02-04/employing-batsman-short.mp4,12
1945,/videos/2020-02-03/employing-batsman-long.mp4,53
480,/media/sesquiplicate-canalizations-short.mp4,26
599,/root/bucket3/sesquiplicate-canalizations-long.mp4,50
1743,/root/bucket4/midsts-ambulatorily-short.mp4,30
1447,/root/bucket4/midsts-ambulatorily-long.mp4,38
1360,/root/bucket2/bellocked-adorably-short.mp4,10
1367,/root/bucket4/bellocked-adorably-long.mp4,34
275,/videos/2020-02-03/aviatrixes-unheededly-short.mp4,18
470,/videos/2020-02-02/aviatrixes-unheededly-long.mp4,54
784,/root/bucket5/ridglings-windsock-short.mp4,19
1170,/videos/2020-02-02/ridglings-windsock-long.mp4,29
1392,/videos/2020-02-03/treponemal-reseau-short.mp4,26
1023,/videos/2020-02-04/treponemal-reseau-long.mp4,27
158,/root/bucket4/postvasectomy-lubrical-short.mp4,10
864,/root/bucket5/postvasectomy-lubrical-long.mp4,34
1838,/root/bucket1/manatu-semillon-short.mp4,16
1843,/videos/2020-02-04/manatu-semillon-long.mp4,29
271,/videos/2020-02-02/checkroom-graffiting-short.mp4,7
985,/root/bucket3/checkroom-graffiting-long.mp4,31
857,/root/bucket2/weisenheimer-paronymic-short.mp4,20
543,/root/bucket3/weisenheimer-paronymic-long.mp4,34
18,/media/greenbackism-wheelbarrowing-short.mp4,17
1336,/videos/2020-02-01/greenbackism-wheelbarrowing-long.mp4,54
84,/videos/2020-02-02/moldier-subtilizations-short.mp4,23
1092,/root/bucket2/moldier-subtilizations-long.mp4,38
364,/root/bucket3/refutal-heterocyclics-short.mp4,16
1226,/media/refutal-heterocyclics-long.mp4,38
393,/videos/2020-02-01/nonreproductive-ravines-short.mp4,6
1532,/root/bucket1/nonreproductive-ravines-long.mp4,48
1187,/media/applies-aerobic-short.mp4,27
1586,/videos/2020-02-04/applies-aerobic-long.mp4,26
133,/root/bucket1/semitone-nonmobile-short.mp4,28
923,/media/semitone-nonmobile-long.mp4,60
850,/root/bucket3/ecstasising-zootechnical-short.mp4,22
1429,/media/ecstasising-zootechnical-long.mp4,43
109,/videos/2020-02-01/tabu-lunchrooms-short.mp4,30
1833,/root/bucket2/tabu-lunchrooms-long.mp4,38
1148,/root/bucket3/county-postpuberty-short.mp4,21
285,/root/bucket2/county-postpuberty-long.mp4,27
809,/videos/2020-02-01/knelled-hamada-short.mp4,9
569,/root/bucket2/knelled-hamada-long.mp4,55
29,/videos/2020-02-02/pyloruses-retested-short.mp4,7
1346,/root/bucket4/pyloruses-retested-long.mp4,49
1359,/root/bucket1/spumone-mistrusting-short.mp4,10
1831,/videos/2020-02-01/spumone-mistrusting-long.mp4,52
1752,/videos/2020-02-04/accorders-rockery-short.mp4,5
664,/videos/2020-02-03/accorders-rockery-long.mp4,40
39,/root/bucket4/demodulator-justers-short.mp4,10
1502,/videos/2020-02-02/demodulator-justers-long.mp4,34
1133,/root/bucket1/brawer-utterableness-short.mp4,10
925,/media/brawer-utterableness-long.mp4,55
1270,/root/bucket1/effortlessnesses-deaminizing-short.mp4,7
1011,/videos/2020-02-01/effortlessnesses-deaminizing-long.mp4,55
1045,/videos/2020-02-03/qins-outquotes-short.mp4,29
1753,/root/bucket3/qins-outquotes-long.mp4,32
21,/videos/2020-02-03/miniaturizes-beacon-short.mp4,28
667,/root/bucket5/miniaturizes-beacon-long.mp4,52
1227,/root/bucket5/lumme-nonconducting-short.mp4,20
1096,/root/bucket3/lumme-nonconducting-long.mp4,43
1764,/root/bucket5/patrialize-seedless-short.mp4,15
1473,/videos/2020-02-04/patrialize-seedless-long.mp4,54
919,/media/medick-resocialised-short.mp4,12
1050,/media/medick-resocialised-long.mp4,48
682,/root/bucket4/hypocist-chouse-short.mp4,23
983,/root/bucket2/hypocist-chouse-long.mp4,28
1064,/media/singers-loerie-short.mp4,27
1467,/videos/2020-02-04/singers-loerie-long.mp4,39
1033,/videos/2020-02-04/constructure-metaplastic-short.mp4,11
1456,/media/constructure-metaplastic-long.mp4,41
762,/videos/2020-02-03/subtilizer-brughs-short.mp4,30
587,/root/bucket2/subtilizer-brughs-long.mp4,35
916,/media/bilbo-cachinnates-short.mp4,13
304,/root/bucket5/bilbo-cachinnates-long.mp4,45
1163,/root/bucket4/reuttering-shadowcastings-short.mp4,24
712,/videos/2020-02-02/reuttering-shadowcastings-long.mp4,39
1835,/media/latte-passados-short.mp4,22
1698,/videos/2020-02-04/latte-passados-long.mp4,43
875,/videos/2020-02-02/dimethyltryptamines-monotone-short.mp4,29
1180,/videos/2020-02-01/dimethyltryptamines-monotone-long.mp4,44
450,/root/bucket3/ohm-snogs-short.mp4,14
1737,/videos/2020-02-01/ohm-snogs-long.mp4,45
669,/videos/2020-02-01/branded-surefootedly-short.mp4,24
930,/videos/2020-02-03/branded-surefootedly-long.mp4,46
273,/videos/2020-02-03/subspecialists-carnalizing-short.mp4,27
848,/videos/2020-02-04/subspecialists-carnalizing-long.mp4,53
60,/root/bucket5/unilinear-villagers-short.mp4,26
1940,/root/bucket3/unilinear-villagers-long.mp4,41
631,/root/bucket3/resaws-seraphins-short.mp4,14
680,/videos/2020-02-01/resaws-seraphins-long.mp4,32
63,/videos/2020-02-04/indew-sultana-short.mp4,26
244,/videos/2020-02-03/indew-sultana-long.mp4,44
319,/root/bucket1/boshboks-decarburize-short.mp4,5
387,/root/bucket1/boshboks-decarburize-long.mp4,41
650,/root/bucket4/saltness-savates-short.mp4,16
822,/root/bucket5/saltness-savates-long.mp4,40
1344,/videos/2020-02-03/homologation-boyfriend-short.mp4,16
218,/videos/2020-02-02/homologation-boyfriend-long.mp4,39
1419,/root/bucket5/hardly-pingler-short.mp4,9
11,/root/bucket4/hardly-pingler-long.mp4,42
1158,/media/familiarisers-incurved-short.mp4,29
861,/root/bucket5/familiarisers-incurved-long.mp4,35
1416,/root/bucket4/unequalled-colleger-short.mp4,16
253,/videos/2020-02-01/unequalled-colleger-long.mp4,50
1876,/root/bucket3/dimerise-bawls-short.mp4,24
1155,/videos/2020-02-02/dimerise-bawls-long.mp4,35
1283,/root/bucket1/cariousnesses-superqualities-short.mp4,9
1781,/videos/2020-02-02/cariousnesses-superqualities-long.mp4,48
1125,/root/bucket2/overcloying-beadiest-short.mp4,8
1164,/videos/2020-02-03/overcloying-beadiest-long.mp4,36
1293,/root/bucket5/verifying-galabieh-short.mp4,14
73,/root/bucket1/verifying-galabieh-long.mp4,56
1557,/media/associabilities-impenetrated-short.mp4,10
405,/root/bucket1/associabilities-impenetrated-long.mp4,54
377,/videos/2020-02-04/fixities-madtom-short.mp4,10
467,/videos/2020-02-03/fixities-madtom-long.mp4,52
1631,/root/bucket5/basidiospores-flutinas-short.mp4,18
89,/root/bucket2/basidiospores-flutinas-long.mp4,28
1240,/videos/2020-02-01/emfs-swoffer-short.mp4,30
1308,/videos/2020-02-03/emfs-swoffer-long.mp4,33
227,/root/bucket5/beccaficos-politenesses-short.mp4,29
114,/media/beccaficos-politenesses-long.mp4,48
34,/root/bucket4/inburning-microbarographs-short.mp4,23
1942,/media/inburning-microbarographs-long.mp4,27
171,/root/bucket1/obtends-bejeweling-short.mp4,9
140,/videos/2020-02-04/obtends-bejeweling-long.mp4,35
1422,/root/bucket5/doobries-spriteliest-short.mp4,22
1421,/media/doobries-spriteliest-long.mp4,47
1237,/videos/2020-02-04/catamenia-forebodingness-short.mp4,29
453,/root/bucket4/catamenia-forebodingness-long.mp4,30
870,/videos/2020-02-02/scaremonger-epizoite-short.mp4,28
920,/videos/2020-02-01/scaremonger-epizoite-long.mp4,45
434,/media/neuroplasm-scalloping-short.mp4,6
212,/videos/2020-02-02/neuroplasm-scalloping-long.mp4,54
350,/videos/2020-02-01/abdicated-midbrain-short.mp4,8
775,/root/bucket1/abdicated-midbrain-long.mp4,43
749,/root/bucket2/propylaeum-consulters-short.mp4,19
505,/root/bucket5/propylaeum-consulters-long.mp4,57
1441,/root/bucket5/bard-kottaboses-short.mp4,6
121,/videos/2020-02-02/bard-kottaboses-long.mp4,32
278,/root/bucket4/unwomans-streptothricin-short.mp4,21
1902,/videos/2020-02-01/unwomans-streptothricin-long.mp4,54
1424,/root/bucket4/langouste-scourged-short.mp4,19
1849,/root/bucket3/langouste-scourged-long.mp4,38
440,/videos/2020-02-01/jambee-tee-short.mp4,24
878,/media/jambee-tee-long.mp4,53
1483,/videos/2020-02-03/roughcast-untrueness-short.mp4,21
1056,/root/bucket2/roughcast-untrueness-long.mp4,27
810,/videos/2020-02-02/musicotherapies-decretive-short.mp4,28
443,/videos/2020-02-04/musicotherapies-decretive-long.mp4,42
167,/root/bucket1/dilutees-spicate-short.mp4,14
688,/videos/2020-02-04/dilutees-spicate-long.mp4,39
287,/videos/2020-02-02/mooly-hitchhikers-short.mp4,8
542,/root/bucket3/mooly-hitchhikers-long.mp4,39
462,/videos/2020-02-04/whitewashed-oversteer-short.mp4,21
1869,/root/bucket2/whitewashed-oversteer-long.mp4,28
136,/root/bucket3/illegible-viameter-short.mp4,12
913,/root/bucket4/illegible-viameter-long.mp4,31
1366,/videos/2020-02-02/secularizers-ophiomorph-short.mp4,22
1826,/root/bucket1/secularizers-ophiomorph-long.mp4,29
1981,/root/bucket2/amooving-colotomy-short.mp4,9
1620,/root/bucket3/amooving-colotomy-long.mp4,28
1008,/videos/2020-02-04/cerium-multicentric-short.mp4,26
635,/root/bucket4/cerium-multicentric-long.mp4,34
1511,/media/slipnooses-hissers-short.mp4,17
715,/media/slipnooses-hissers-long.mp4,36
474,/root/bucket2/chymes-polytonality-short.mp4,19
1167,/videos/2020-02-02/chymes-polytonality-long.mp4,44
1506,/root/bucket3/maunds-counterdemonstrates-short.mp4,8
1014,/root/bucket3/maunds-counterdemonstrates-long.mp4,42
398,/root/bucket1/amphioxuses-stipuled-short.mp4,12
940,/videos/2020-02-02/amphioxuses-stipuled-long.mp4,53
247,/root/bucket3/gastrotrich-plumpiest-short.mp4,19
628,/root/bucket4/gastrotrich-plumpiest-long.mp4,59
653,/root/bucket3/interplead-mythomaniac-short.mp4,19
1080,/videos/2020-02-04/interplead-mythomaniac-long.mp4,50
471,/root/bucket3/perscrutations-kenosises-short.mp4,27
1731,/videos/2020-02-04/perscrutations-kenosises-long.mp4,34
1310,/videos/2020-02-02/deglaciated-multihued-short.mp4,5
394,/videos/2020-02-01/deglaciated-multihued-long.mp4,37
13,/media/outdoers-imposthumated-short.mp4,12
952,/media/outdoers-imposthumated-long.mp4,51
1670,/root/bucket4/moistened-resolutes-short.mp4,18
788,/root/bucket4/moistened-resolutes-long.mp4,49
1681,/videos/2020-02-03/incommutability-chromed-short.mp4,13
166,/root/bucket4/incommutability-chromed-long.mp4,44
459,/root/bucket1/cytoskeletons-includes-short.mp4,12
97,/videos/2020-02-01/cytoskeletons-includes-long.mp4,47
408,/root/bucket1/quillaja-receptivity-short.mp4,10
1893,/videos/2020-02-02/quillaja-receptivity-long.mp4,53
840,/root/bucket4/gliffings-superb-short.mp4,17
1202,/root/bucket4/gliffings-superb-long.mp4,32
970,/root/bucket1/birdhouses-precisians-short.mp4,10
1723,/videos/2020-02-02/birdhouses-precisians-long.mp4,29
412,/root/bucket2/socializes-organologies-short.mp4,27
1400,/root/bucket1/socializes-organologies-long.mp4,47
761,/root/bucket2/vagrancies-badinaged-short.mp4,17
1189,/root/bucket1/vagrancies-badinaged-long.mp4,30
554,/videos/2020-02-02/marriers-stalks-short.mp4,16
187,/root/bucket5/marriers-stalks-long.mp4,39
1289,/videos/2020-02-04/ecoterrorism-doggedness-short.mp4,8
796,/videos/2020-02-01/ecoterrorism-doggedness-long.mp4,42
1577,/root/bucket5/clypeiform-unclassifiable-short.mp4,26
138,/videos/2020-02-03/clypeiform-unclassifiable-long.mp4,54
1458,/media/pheon-frequences-short.mp4,27
595,/root/bucket3/pheon-frequences-long.mp4,53
1352,/videos/2020-02-03/scorper-rared-short.mp4,28
1505,/root/bucket1/scorper-rared-long.mp4,38
1892,/videos/2020-02-04/vulcanologists-forthcome-short.mp4,17
106,/root/bucket2/vulcanologists-forthcome-long.mp4,34
170,/videos/2020-02-03/importable-landgrab-short.mp4,7
815,/videos/2020-02-03/importable-landgrab-long.mp4,56
748,/videos/2020-02-02/aubergine-tusking-short.mp4,16
197,/root/bucket2/aubergine-tusking-long.mp4,55
1013,/videos/2020-02-01/turaco-mentorings-short.mp4,20
834,/root/bucket4/turaco-mentorings-long.mp4,58
936,/root/bucket1/befriender-predigestion-short.mp4,21
727,/root/bucket2/befriender-predigestion-long.mp4,49
7,/root/bucket5/extensionalism-greenmailer-short.mp4,26
1573,/root/bucket5/extensionalism-greenmailer-long.mp4,25
717,/videos/2020-02-01/achlorhydria-charlotte-short.mp4,28
1515,/root/bucket5/achlorhydria-charlotte-long.mp4,53
744,/root/bucket5/hikoiing-parasitologist-short.mp4,27
1280,/videos/2020-02-02/hikoiing-parasitologist-long.mp4,51
616,/videos/2020-02-01/stigmatiser-preplaces-short.mp4,23
1055,/root/bucket4/stigmatiser-preplaces-long.mp4,50
147,/videos/2020-02-01/pillorise-deciphering-short.mp4,11
1271,/root/bucket4/pillorise-deciphering-long.mp4,26
1792,/root/bucket4/glutenins-predominant-short.mp4,23
1706,/root/bucket1/glutenins-predominant-long.mp4,50
1207,/root/bucket2/whiplashes-intermediators-short.mp4,9
433,/videos/2020-02-03/whiplashes-intermediators-long.mp4,60
1954,/root/bucket1/scorers-trousseau-short.mp4,22
1492,/root/bucket1/scorers-trousseau-long.mp4,53
1062,/root/bucket2/urson-repulser-short.mp4,18
1501,/root/bucket1/urson-repulser-long.mp4,32
481,/root/bucket4/pertinency-strontia-short.mp4,18
1494,/root/bucket1/pertinency-strontia-long.mp4,47
1476,/root/bucket3/stance-unsparred-short.mp4,30
1435,/videos/2020-02-03/stance-unsparred-long.mp4,29
1924,/root/bucket2/underkeeper-condors-short.mp4,27
1724,/root/bucket5/underkeeper-condors-long.mp4,44
160,/videos/2020-02-01/halfwitted-steganographs-short.mp4,25
1395,/root/bucket4/halfwitted-steganographs-long.mp4,40
871,/root/bucket1/sironizing-begnaw-short.mp4,15
1596,/root/bucket1/sironizing-begnaw-long.mp4,33
1489,/videos/2020-02-02/escortage-postliminious-short.mp4,22
1116,/root/bucket4/escortage-postliminious-long.mp4,35
62,/root/bucket3/dissemination-upwardness-short.mp4,24
365,/root/bucket4/dissemination-upwardness-long.mp4,39
1126,/root/bucket2/manjack-intenerates-short.mp4,19
1399,/root/bucket1/manjack-intenerates-long.mp4,46
703,/videos/2020-02-04/routed-momzers-short.mp4,5
1075,/videos/2020-02-04/routed-momzers-long.mp4,35
210,/root/bucket1/minutely-nostoc-short.mp4,25
191,/root/bucket1/minutely-nostoc-long.mp4,29
1756,/root/bucket4/veneer-rekeyboarding-short.mp4,26
23,/root/bucket3/veneer-rekeyboarding-long.mp4,51
596,/root/bucket3/hoodia-sociopaths-short.mp4,19
1009,/root/bucket4/hoodia-sociopaths-long.mp4,49
1348,/root/bucket4/coxal-trammel-short.mp4,10
673,/root/bucket5/coxal-trammel-long.mp4,43
188,/root/bucket4/skeining-spellings-short.mp4,13
1437,/root/bucket3/skeining-spellings-long.mp4,35
1667,/videos/2020-02-01/boobyish-entombed-short.mp4,13
456,/root/bucket5/boobyish-entombed-long.mp4,53
1593,/videos/2020-02-03/outmantles-invertor-short.mp4,9
414,/videos/2020-02-04/outmantles-invertor-long.mp4,41
1072,/root/bucket1/beastly-clitella-short.mp4,20
642,/root/bucket4/beastly-clitella-long.mp4,30
239,/root/bucket5/pelorias-madrepore-short.mp4,19
754,/videos/2020-02-02/pelorias-madrepore-long.mp4,48
1982,/root/bucket1/tirednesses-adjoin-short.mp4,10
1166,/videos/2020-02-01/tirednesses-adjoin-long.mp4,39
1750,/media/squalors-audiograph-short.mp4,13
1874,/media/squalors-audiograph-long.mp4,38
1616,/media/operagoers-banderilleros-short.mp4,24
380,/root/bucket2/operagoers-banderilleros-long.mp4,31
1239,/root/bucket2/corybant-kipp-short.mp4,24
223,/videos/2020-02-01/corybant-kipp-long.mp4,40
1459,/root/bucket2/oiks-expectedness-short.mp4,18
609,/media/oiks-expectedness-long.mp4,40
1094,/root/bucket3/overbearing-cadie-short.mp4,14
986,/videos/2020-02-04/overbearing-cadie-long.mp4,52
1580,/videos/2020-02-03/footered-vespertinal-short.mp4,30
294,/root/bucket5/footered-vespertinal-long.mp4,48
501,/root/bucket5/otiosities-benzols-short.mp4,26
67,/media/otiosities-benzols-long.mp4,42
1393,/root/bucket1/lumpinesses-pursing-short.mp4,28
905,/videos/2020-02-04/lumpinesses-pursing-long.mp4,52
1950,/root/bucket1/subatoms-tweezed-short.mp4,25
77,/media/subatoms-tweezed-long.mp4,39
1010,/root/bucket5/caravaneer-trevisses-short.mp4,19
272,/videos/2020-02-02/caravaneer-trevisses-long.mp4,32
705,/root/bucket5/uranite-apolipoprotein-short.mp4,20
862,/root/bucket4/uranite-apolipoprotein-long.mp4,59
1068,/videos/2020-02-04/boozing-mispenned-short.mp4,29
28,/root/bucket4/boozing-mispenned-long.mp4,46
83,/root/bucket2/linocuts-phlebosclerosis-short.mp4,21
873,/videos/2020-02-03/linocuts-phlebosclerosis-long.mp4,25
851,/root/bucket2/brik-skeptically-short.mp4,19
1074,/root/bucket5/brik-skeptically-long.mp4,55
289,/root/bucket4/glueball-tache-short.mp4,7
483,/media/glueball-tache-long.mp4,53
1389,/videos/2020-02-01/missionisations-hypercharging-short.mp4,30
175,/videos/2020-02-03/missionisations-hypercharging-long.mp4,39
1128,/videos/2020-02-04/exploited-conkers-short.mp4,8
1379,/media/exploited-conkers-long.mp4,45
196,/videos/2020-02-03/influential-screensaver-short.mp4,9
594,/videos/2020-02-01/influential-screensaver-long.mp4,43
1362,/root/bucket3/asquat-waybreads-short.mp4,5
1356,/videos/2020-02-03/asquat-waybreads-long.mp4,26
536,/videos/2020-02-01/antefixes-creation-short.mp4,27
1612,/videos/2020-02-02/antefixes-creation-long.mp4,28
792,/media/bankrollers-orientalized-short.mp4,11
1797,/videos/2020-02-01/bankrollers-orientalized-long.mp4,28
1759,/videos/2020-02-01/sensationalism-outblessing-short.mp4,15
354,/root/bucket2/sensationalism-outblessing-long.mp4,44
416,/videos/2020-02-03/bodkins-belace-short.mp4,24
1775,/videos/2020-02-01/bodkins-belace-long.mp4,43
1219,/root/bucket1/manchineel-yellings-short.mp4,26
1372,/root/bucket2/manchineel-yellings-long.mp4,54
232,/root/bucket3/unperches-lameds-short.mp4,24
383,/root/bucket3/unperches-lameds-long.mp4,40
1852,/videos/2020-02-02/misstruck-torturously-short.mp4,18
419,/root/bucket2/misstruck-torturously-long.mp4,32
1500,/root/bucket4/spinous-objectifying-short.mp4,26
945,/media/spinous-objectifying-long.mp4,59
518,/media/outbegs-hardbeams-short.mp4,20
764,/root/bucket3/outbegs-hardbeams-long.mp4,58
643,/media/snifting-synchronical-short.mp4,15
403,/videos/2020-02-01/snifting-synchronical-long.mp4,57
683,/videos/2020-02-04/rheumic-tiresomenesses-short.mp4,9
1267,/root/bucket5/rheumic-tiresomenesses-long.mp4,28
582,/root/bucket4/mattoids-coryluses-short.mp4,6
956,/videos/2020-02-03/mattoids-coryluses-long.mp4,33
79,/videos/2020-02-01/leaflessnesses-exacts-short.mp4,20
1786,/videos/2020-02-01/leaflessnesses-exacts-long.mp4,53
70,/videos/2020-02-01/chemoautotroph-benignantly-short.mp4,19
1397,/root/bucket4/chemoautotroph-benignantly-long.mp4,41
1736,/videos/2020-02-02/postorbital-magnanimity-short.mp4,10
559,/root/bucket1/postorbital-magnanimity-long.mp4,36
561,/videos/2020-02-02/entrailing-covalently-short.mp4,29
675,/root/bucket3/entrailing-covalently-long.mp4,39
30,/root/bucket3/experience-goulashes-short.mp4,29
1748,/videos/2020-02-03/experience-goulashes-long.mp4,56
1644,/root/bucket1/clartier-halutzim-short.mp4,16
1205,/videos/2020-02-03/clartier-halutzim-long.mp4,33
725,/root/bucket2/subbranches-spatially-short.mp4,21
1994,/root/bucket4/subbranches-spatially-long.mp4,27
1827,/root/bucket3/desexualizations-porchettas-short.mp4,6
1811,/videos/2020-02-04/desexualizations-porchettas-long.mp4,32
1081,/media/sangar-disintricates-short.mp4,26
475,/videos/2020-02-03/sangar-disintricates-long.mp4,51
1469,/media/centrefolds-churr-short.mp4,12
198,/root/bucket2/centrefolds-churr-long.mp4,41
894,/root/bucket2/hapuku-directedness-short.mp4,27
1855,/root/bucket1/hapuku-directedness-long.mp4,29
782,/videos/2020-02-04/grievingly-homilists-short.mp4,10
987,/root/bucket2/grievingly-homilists-long.mp4,35
1481,/videos/2020-02-02/numbers-routers-short.mp4,5
646,/root/bucket5/numbers-routers-long.mp4,48
1584,/root/bucket5/tressours-pickin-short.mp4,16
1877,/root/bucket2/tressours-pickin-long.mp4,40
1805,/media/lepidopterists-dipshits-short.mp4,21
849,/media/lepidopterists-dipshits-long.mp4,28
371,/videos/2020-02-03/occasioners-gaspereaus-short.mp4,7
293,/videos/2020-02-03/occasioners-gaspereaus-long.mp4,37
451,/videos/2020-02-02/zhomo-hawkishly-short.mp4,19
1306,/videos/2020-02-02/zhomo-hawkishly-long.mp4,52
1896,/videos/2020-02-04/ignitibilities-agatized-short.mp4,22
124,/videos/2020-02-03/ignitibilities-agatized-long.mp4,32
489,/root/bucket2/dystocia-decelerators-short.mp4,27
1762,/root/bucket3/dystocia-decelerators-long.mp4,49
723,/videos/2020-02-03/sectarian-unnilquadiums-short.mp4,18
685,/videos/2020-02-03/sectarian-unnilquadiums-long.mp4,26
1151,/root/bucket5/parrs-silviculturally-short.mp4,9
1986,/videos/2020-02-04/parrs-silviculturally-long.mp4,27
1071,/videos/2020-02-02/blotchiest-fatalist-short.mp4,29
657,/videos/2020-02-02/blotchiest-fatalist-long.mp4,50
1257,/media/braza-orramen-short.mp4,24
556,/root/bucket3/braza-orramen-long.mp4,41
357,/videos/2020-02-02/calathi-pend-short.mp4,26
148,/root/bucket2/calathi-pend-long.mp4,59
1789,/root/bucket5/sinologist-weathercaster-short.mp4,17
1646,/root/bucket5/sinologist-weathercaster-long.mp4,43
1821,/media/brigalows-banditry-short.mp4,29
964,/root/bucket4/brigalows-banditry-long.mp4,43
1856,/videos/2020-02-04/vermiculated-glitterier-short.mp4,23
274,/root/bucket2/vermiculated-glitterier-long.mp4,53
373,/videos/2020-02-01/maggs-docksides-short.mp4,6
1493,/videos/2020-02-02/maggs-docksides-long.mp4,51
1229,/root/bucket2/incumberingly-teapoys-short.mp4,11
260,/root/bucket1/incumberingly-teapoys-long.mp4,29
1060,/root/bucket1/communitaires-enchasers-short.mp4,26
634,/root/bucket2/communitaires-enchasers-long.mp4,33
386,/root/bucket3/apyrexia-corrigibilities-short.mp4,21
1854,/videos/2020-02-04/apyrexia-corrigibilities-long.mp4,54
1231,/videos/2020-02-03/outpupils-windsuckers-short.mp4,23
520,/videos/2020-02-04/outpupils-windsuckers-long.mp4,46
1370,/videos/2020-02-04/dueled-antibioses-short.mp4,16
415,/videos/2020-02-04/dueled-antibioses-long.mp4,58
1533,/media/windborne-disgowned-short.mp4,29
552,/videos/2020-02-02/windborne-disgowned-long.mp4,34
1820,/root/bucket4/lonelier-disagreeables-short.mp4,22
1329,/root/bucket3/lonelier-disagreeables-long.mp4,53
960,/media/salacious-outreigning-short.mp4,28
575,/videos/2020-02-03/salacious-outreigning-long.mp4,58
1793,/videos/2020-02-02/villose-puftaloons-short.mp4,26
1842,/root/bucket2/villose-puftaloons-long.mp4,57
1250,/media/gyrations-welshed-short.mp4,30
1568,/videos/2020-02-02/gyrations-welshed-long.mp4,56
951,/root/bucket2/interdependently-dollarfishes-short.mp4,30
1707,/root/bucket3/interdependently-dollarfishes-long.mp4,43
1273,/videos/2020-02-02/aphelandras-diazomethanes-short.mp4,10
237,/videos/2020-02-02/aphelandras-diazomethanes-long.mp4,33
333,/root/bucket5/vulgarisers-reflags-short.mp4,12
659,/videos/2020-02-04/vulgarisers-reflags-long.mp4,36
376,/root/bucket1/vesiculating-interconnexion-short.mp4,7
1220,/videos/2020-02-04/vesiculating-interconnexion-long.mp4,25
1900,/root/bucket3/unthreading-restuffed-short.mp4,27
799,/videos/2020-02-02/unthreading-restuffed-long.mp4,45
1866,/root/bucket4/sparteries-merchantable-short.mp4,11
965,/videos/2020-02-04/sparteries-merchantable-long.mp4,52
1123,/videos/2020-02-01/disgorge-subsampled-short.mp4,9
1118,/root/bucket2/disgorge-subsampled-long.mp4,54
839,/root/bucket5/gamboling-careers-short.mp4,7
856,/videos/2020-02-01/gamboling-careers-long.mp4,56
190,/root/bucket1/nonaddictive-mutinously-short.mp4,25
499,/root/bucket3/nonaddictive-mutinously-long.mp4,29
441,/videos/2020-02-01/plussing-isomere-short.mp4,5
1790,/root/bucket3/plussing-isomere-long.mp4,51
149,/videos/2020-02-04/sloughy-acquisitive-short.mp4,6
1103,/root/bucket5/sloughy-acquisitive-long.mp4,44
731,/root/bucket2/deadlocking-misdividing-short.mp4,29
1747,/videos/2020-02-01/deadlocking-misdividing-long.mp4,58
1131,/root/bucket3/overheat-hetaerismic-short.mp4,12
618,/root/bucket4/overheat-hetaerismic-long.mp4,56
544,/root/bucket5/gorilla-vicugnas-short.mp4,9
366,/root/bucket1/gorilla-vicugnas-long.mp4,25
1554,/root/bucket1/bedights-amebiasis-short.mp4,13
858,/root/bucket4/bedights-amebiasis-long.mp4,54
619,/videos/2020-02-03/signeurie-cotemporary-short.mp4,20
1891,/root/bucket2/signeurie-cotemporary-long.mp4,59
240,/root/bucket2/hydroponically-marbling-short.mp4,8
313,/videos/2020-02-02/hydroponically-marbling-long.mp4,55
1468,/media/binnacle-savablenesses-short.mp4,29
1507,/root/bucket1/binnacle-savablenesses-long.mp4,33
72,/videos/2020-02-02/loggish-beelining-short.mp4,17
733,/root/bucket5/loggish-beelining-long.mp4,34
677,/root/bucket4/mimmest-baldmoneys-short.mp4,14
589,/root/bucket1/mimmest-baldmoneys-long.mp4,29
53,/root/bucket5/deportees-deliberates-short.mp4,21
1383,/root/bucket5/deportees-deliberates-long.mp4,28
1520,/videos/2020-02-02/hinges-caffeinic-short.mp4,26
154,/root/bucket4/hinges-caffeinic-long.mp4,56
1606,/videos/2020-02-03/momzer-eloigns-short.mp4,14
1409,/root/bucket2/momzer-eloigns-long.mp4,35
976,/videos/2020-02-01/bluishness-subsequences-short.mp4,26
1054,/root/bucket2/bluishness-subsequences-long.mp4,50
1601,/videos/2020-02-03/shoder-muddleheadedly-short.mp4,8
1153,/root/bucket3/shoder-muddleheadedly-long.mp4,28
869,/videos/2020-02-03/citrinin-niobites-short.mp4,23
1410,/root/bucket5/citrinin-niobites-long.mp4,30
661,/root/bucket1/regulus-idealiser-short.mp4,13
502,/root/bucket3/regulus-idealiser-long.mp4,30
758,/root/bucket2/bioptic-sweetness-short.mp4,10
